,date,microsoft excel,customer service,microsoft office,scheduling,sales,budgeting,supervisory skills,project management,microsoft word,customer contact,microsoft powerpoint,repair,accounting,retail setting,staff management,SQL,software development,cleaning,data entry,inspection,patient care,microsoft vista,administrative support,business development,JAVA
30,2009-07-01,3,28,15,2,81,0,0,3,14,1,1,97,26,0,0,90,4,83,3,35,16,41,0,27,79
31,2009-08-01,3,30,19,3,76,1,0,3,13,1,1,100,28,0,0,91,5,89,3,39,12,39,0,28,75
32,2009-09-01,3,30,22,3,70,1,0,4,23,1,2,87,37,0,0,90,3,82,4,33,9,35,0,33,79
33,2009-10-01,4,30,21,3,70,1,0,4,22,1,2,80,34,0,0,91,5,80,3,29,22,39,0,32,80
34,2009-11-01,3,31,19,3,100,1,0,4,20,1,2,77,30,0,0,72,4,77,3,23,18,27,0,31,78
35,2009-12-01,3,35,17,2,64,1,0,3,17,1,1,74,27,0,0,71,3,69,2,22,13,27,0,21,68
36,2010-01-01,3,35,19,2,64,1,0,3,18,1,2,82,31,0,0,77,3,70,4,26,18,23,0,26,68
37,2010-02-01,3,32,18,2,67,1,0,4,20,1,1,76,34,0,0,78,4,64,3,28,19,21,0,27,79
38,2010-03-01,3,34,17,3,66,1,0,3,18,2,1,78,33,0,0,89,3,68,3,32,19,18,0,31,79
39,2010-04-01,4,33,16,2,68,1,0,4,19,1,2,79,32,0,0,82,3,65,3,31,25,18,0,33,79
40,2010-05-01,3,35,16,2,64,1,0,3,16,1,2,84,23,0,0,86,4,76,3,26,17,17,0,28,71
41,2010-06-01,4,41,17,2,70,1,0,3,18,1,2,89,25,0,0,89,5,83,2,32,11,19,0,31,68
42,2010-07-01,4,41,16,2,68,1,0,3,12,2,1,88,21,0,0,81,4,77,3,31,14,11,0,30,69
43,2010-08-01,2,38,17,3,70,1,0,3,11,1,1,86,23,0,0,83,3,76,2,30,16,10,0,27,68
44,2010-09-01,3,36,20,2,66,1,0,3,21,1,1,80,32,0,0,76,3,76,3,27,18,18,0,23,72
45,2010-10-01,3,33,18,2,62,0,0,3,18,1,2,73,29,0,0,75,3,72,2,24,23,15,0,23,74
46,2010-11-01,3,35,17,2,82,1,0,4,19,1,2,74,28,0,0,77,2,72,3,23,24,17,0,28,73
47,2010-12-01,2,37,15,3,62,1,0,3,16,1,2,70,24,0,0,71,2,62,2,20,21,13,0,22,67
48,2011-01-01,3,40,17,2,63,1,0,3,16,1,2,79,29,0,0,64,3,65,3,24,18,13,0,23,58
49,2011-02-01,3,39,16,2,67,1,0,4,17,1,2,76,30,0,0,66,3,63,2,26,20,16,0,25,63
50,2011-03-01,3,35,15,2,68,1,0,4,18,1,2,75,27,0,0,69,4,67,2,31,26,7,0,29,69
51,2011-04-01,3,34,14,2,66,1,0,3,16,1,2,76,25,0,0,67,3,76,2,32,25,9,0,32,62
52,2011-05-01,3,38,13,2,67,1,0,3,16,1,2,85,22,0,0,66,3,77,2,32,19,11,0,17,59
53,2011-06-01,3,40,12,2,66,1,0,3,13,1,2,90,21,0,0,68,3,79,2,33,19,9,0,25,58
54,2011-07-01,2,43,12,2,71,1,0,3,11,1,1,95,20,0,0,60,3,78,2,32,18,8,0,25,54
55,2011-08-01,3,51,14,2,71,1,0,3,12,1,1,87,21,0,0,62,3,77,2,34,15,9,0,24,54
56,2011-09-01,3,46,16,2,66,1,0,3,18,1,1,82,31,0,0,63,3,79,3,29,17,7,0,27,61
57,2011-10-01,3,42,15,3,64,1,0,3,18,1,1,80,28,0,0,59,3,75,2,27,20,6,0,24,61
58,2011-11-01,2,40,14,2,81,1,0,3,16,1,1,75,25,0,0,59,3,74,2,23,24,6,0,21,60
59,2011-12-01,2,44,14,2,62,1,0,2,16,1,2,72,21,0,0,51,3,71,2,24,18,6,0,20,53
60,2012-01-01,3,45,13,2,61,1,0,3,16,1,2,72,25,0,0,54,3,67,2,27,17,7,0,21,48
61,2012-02-01,2,43,12,2,66,1,0,3,14,1,1,71,27,0,0,56,3,65,2,26,23,5,0,24,56
62,2012-03-01,2,43,12,2,64,1,0,3,15,1,1,72,24,0,0,61,2,67,2,27,26,6,0,27,56
63,2012-04-01,2,42,12,2,64,1,0,3,14,1,2,74,23,0,0,56,3,74,2,32,22,4,0,21,58
64,2012-05-01,2,46,10,2,67,1,0,3,13,1,2,78,21,0,0,55,4,76,2,30,19,5,0,27,51
65,2012-06-01,2,48,10,3,66,0,0,3,11,1,1,82,19,0,0,56,2,78,2,35,20,6,0,28,50
66,2012-07-01,2,49,11,2,69,0,0,3,9,1,1,90,18,0,0,52,2,80,2,35,19,4,0,22,51
67,2012-08-01,2,52,12,2,70,0,0,3,10,1,1,87,19,0,0,52,2,81,2,30,16,4,0,26,49
68,2012-09-01,2,53,14,2,63,1,0,3,15,2,1,78,28,0,0,48,2,78,2,30,24,5,0,21,56
69,2012-10-01,2,53,11,3,59,1,0,3,14,1,1,72,26,0,0,49,3,73,2,27,22,4,0,25,58
70,2012-11-01,2,54,11,2,74,1,0,2,11,1,1,74,22,0,0,44,3,72,2,23,20,3,0,21,48
71,2012-12-01,2,53,11,2,59,1,0,2,13,1,1,69,22,0,0,43,2,69,1,24,18,5,0,17,47
72,2013-01-01,2,48,13,2,62,1,0,3,14,2,1,75,26,0,0,51,2,68,3,27,22,5,0,28,70
73,2013-02-01,2,48,12,2,63,1,0,3,13,1,1,72,27,0,0,51,3,62,2,26,21,4,0,25,64
74,2013-03-01,2,47,12,2,62,1,0,3,13,1,1,72,24,0,0,51,3,70,2,29,21,5,0,21,59
75,2013-04-01,2,46,10,2,64,1,0,3,12,1,1,75,23,0,0,52,2,77,2,33,22,4,0,20,59
76,2013-05-01,2,52,10,2,66,1,0,3,11,1,1,85,22,0,0,52,3,82,2,35,20,2,0,24,53
77,2013-06-01,2,52,10,2,66,1,0,3,10,1,1,85,19,0,0,52,3,80,2,33,17,2,0,20,52
78,2013-07-01,2,55,10,2,68,1,0,3,10,1,1,94,18,0,0,56,3,83,2,34,19,3,0,22,55
79,2013-08-01,2,57,13,2,70,1,0,2,10,2,1,86,19,0,0,53,3,87,2,34,20,4,0,22,48
80,2013-09-01,3,57,15,2,64,1,0,3,17,1,1,82,29,0,0,51,4,81,2,31,20,5,0,22,58
81,2013-10-01,2,50,12,3,62,1,0,3,15,1,1,78,28,0,0,59,3,80,2,30,29,4,0,27,67
82,2013-11-01,2,47,12,3,75,1,0,3,13,1,1,75,25,0,0,54,3,77,2,26,27,5,0,23,61
83,2013-12-01,2,58,12,2,64,1,0,3,13,2,1,76,20,0,0,47,3,68,1,24,15,5,0,19,52
84,2014-01-01,3,57,14,3,62,1,0,3,13,1,1,77,24,0,0,53,3,72,2,26,19,4,0,27,63
85,2014-02-01,2,57,13,3,63,1,0,4,13,2,1,75,28,0,0,57,3,66,2,29,25,2,0,22,65
86,2014-03-01,2,53,12,3,65,1,0,3,13,1,1,76,25,0,0,56,3,70,2,33,28,3,0,26,61
87,2014-04-01,2,53,13,3,66,1,0,3,12,2,1,80,27,0,0,59,3,78,2,34,28,4,0,25,67
88,2014-05-01,2,61,11,3,69,1,0,3,12,1,1,85,22,0,0,56,3,79,2,38,19,3,0,24,54
89,2014-06-01,2,62,11,3,69,1,0,3,10,1,1,90,23,0,0,61,3,82,2,38,23,3,0,24,54
90,2014-07-01,2,62,11,3,72,1,0,3,9,2,1,92,21,0,0,62,2,84,2,38,20,2,0,27,57
91,2014-08-01,2,66,13,3,73,1,0,2,10,2,0,87,20,0,0,55,3,83,2,37,18,3,0,21,51
92,2014-09-01,2,67,16,3,66,1,0,3,15,2,1,82,33,0,0,59,3,81,2,33,25,2,0,23,63
93,2014-10-01,2,64,13,3,64,1,0,4,15,1,1,78,29,0,0,60,3,81,2,30,28,3,0,27,69
94,2014-11-01,2,64,12,3,72,1,0,3,13,2,1,76,24,0,0,53,3,82,2,29,25,1,0,21,66
95,2014-12-01,2,68,11,2,63,1,0,2,12,2,1,75,22,0,0,52,2,72,2,26,22,3,0,24,57
96,2015-01-01,2,65,12,2,64,1,0,3,12,2,1,76,24,0,0,52,3,70,2,29,24,3,0,26,60
97,2015-02-01,2,65,12,3,60,1,0,3,13,2,1,78,29,0,0,54,3,68,2,27,21,3,0,27,65
98,2015-03-01,2,65,11,3,68,1,0,4,13,2,1,79,28,0,0,63,4,77,3,37,30,2,0,30,69
99,2015-04-01,2,66,11,3,69,1,0,4,13,1,1,87,27,0,0,63,3,83,3,39,33,2,0,31,66
100,2015-05-01,2,66,9,3,70,1,0,3,11,2,1,93,24,0,0,55,3,85,2,42,25,2,0,20,56
101,2015-06-01,2,68,9,3,71,1,0,3,11,2,1,94,22,0,0,63,2,87,2,45,25,1,0,21,58
102,2015-07-01,2,67,10,3,75,1,0,3,10,1,1,97,22,0,0,72,3,90,2,42,26,2,0,26,60
103,2015-08-01,2,72,12,3,75,1,0,3,11,2,1,99,22,0,0,65,3,90,2,43,21,1,0,20,54
104,2015-09-01,3,71,15,3,68,1,0,3,14,2,1,90,33,0,0,65,3,85,2,37,25,3,0,30,62
105,2015-10-01,3,70,12,3,68,1,0,3,14,2,1,85,31,0,0,67,3,82,3,36,32,1,0,27,67
106,2015-11-01,2,67,10,3,74,1,0,3,12,2,1,80,27,0,0,61,2,81,2,31,31,2,0,25,64
107,2015-12-01,2,79,10,3,63,1,0,3,11,2,1,76,24,0,0,56,3,77,1,28,27,2,0,22,52
108,2016-01-01,2,73,9,2,65,1,0,3,9,1,0,90,27,0,0,46,2,80,2,33,28,2,0,22,47
109,2016-02-01,2,82,8,3,69,1,0,3,11,2,1,83,33,0,0,53,3,76,3,33,31,2,0,30,57
110,2016-03-01,2,71,8,3,68,1,0,3,10,1,0,80,31,0,0,54,3,78,2,38,31,1,0,28,56
111,2016-04-01,2,68,7,3,72,1,0,3,9,2,1,82,26,0,0,51,2,84,2,38,31,2,0,25,53
112,2016-05-01,2,67,7,3,72,1,0,2,8,2,1,89,22,0,0,50,2,89,2,41,24,2,0,25,45
113,2016-06-01,1,76,6,2,69,1,0,3,7,1,0,97,20,0,0,52,2,93,2,42,24,1,0,22,42
114,2016-07-01,1,86,6,2,71,0,0,2,6,2,0,100,17,0,0,42,2,93,1,41,25,1,0,19,35
115,2016-08-01,2,81,8,3,69,1,0,2,7,2,0,100,19,0,0,50,2,94,1,40,22,1,0,17,36
116,2016-09-01,2,74,9,3,68,1,0,3,11,2,1,98,38,0,0,48,3,100,2,40,29,1,0,24,51
117,2016-10-01,2,67,8,3,66,1,0,4,10,2,0,94,38,0,0,51,3,97,2,39,30,2,0,25,55
118,2016-11-01,2,77,8,3,74,1,0,3,8,2,1,94,33,0,0,53,3,99,2,35,26,2,0,24,54
119,2016-12-01,1,87,7,3,63,1,0,3,8,2,0,91,28,0,0,46,3,90,2,32,22,2,0,21,46
120,2017-01-01,1,79,7,3,63,1,0,4,9,2,0,89,29,0,0,54,3,90,2,34,27,2,0,28,49
121,2017-02-01,2,79,7,3,65,1,0,3,8,2,0,86,34,0,0,54,3,80,2,34,26,1,0,29,56
122,2017-03-01,2,74,8,3,69,1,0,4,9,2,1,85,33,0,0,60,4,88,2,39,32,1,0,25,57
123,2017-04-01,1,78,8,3,69,1,0,4,9,2,1,96,31,0,0,53,3,93,2,45,30,1,0,28,55
124,2017-05-01,2,86,7,3,71,1,0,3,8,2,1,92,26,0,0,54,3,91,2,47,22,3,0,22,49
125,2017-06-01,1,89,6,3,68,1,0,3,6,2,0,97,21,0,0,55,3,92,3,46,22,1,0,23,45
126,2017-07-01,1,93,6,3,70,1,0,3,6,2,0,99,16,0,0,49,3,89,2,49,23,1,0,20,41
127,2017-08-01,1,93,7,3,71,1,0,3,7,2,0,94,19,0,0,57,2,96,2,47,21,0,0,25,41
128,2017-09-01,2,95,8,3,65,1,0,3,9,2,0,84,27,0,0,48,2,89,2,46,27,1,0,22,50
129,2017-10-01,2,96,7,3,65,1,0,3,9,2,0,82,28,0,0,52,3,89,3,56,34,1,0,27,56
130,2017-11-01,1,92,7,3,75,1,0,3,8,2,0,80,22,0,0,52,2,89,2,39,27,1,0,26,51
131,2017-12-01,1,100,6,3,56,1,0,2,8,2,0,78,19,0,0,42,2,76,1,34,25,1,0,20,39
